Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","31","Rice, milled","2015","2015","tonnes","100996","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","31","Rice, milled","2016","2016","tonnes","158245","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","31","Rice, milled","2017","2017","tonnes","276711","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","31","Rice, milled","2014","2014","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","31","Rice, milled","2015","2015","tonnes","67","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","149","Roots and tubers nes","2017","2017","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","149","Roots and tubers nes","2014","2014","tonnes","135","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","149","Roots and tubers nes","2015","2015","tonnes","11","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","149","Roots and tubers nes","2016","2016","tonnes","603","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","149","Roots and tubers nes","2017","2017","tonnes","173","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","837","Rubber natural dry","2014","2014","tonnes","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","837","Rubber natural dry","2015","2015","tonnes","4","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","837","Rubber natural dry","2016","2016","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","836","Rubber, natural","2014","2014","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","71","Rye","2014","2014","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","71","Rye","2017","2017","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","289","Sesame seed","2014","2014","tonnes","2","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","289","Sesame seed","2015","2015","tonnes","2","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","289","Sesame seed","2016","2016","tonnes","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","289","Sesame seed","2017","2017","tonnes","537","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1961","1961","tonnes","2800","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1962","1962","tonnes","3836","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1963","1963","tonnes","3949","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1964","1964","tonnes","1720","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1965","1965","tonnes","1756","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1966","1966","tonnes","1500","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1967","1967","tonnes","1000","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1968","1968","tonnes","707","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1969","1969","tonnes","1500","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1970","1970","tonnes","647","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1971","1971","tonnes","296","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1972","1972","tonnes","9400","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1973","1973","tonnes","11465","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1974","1974","tonnes","9990","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1975","1975","tonnes","3036","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1976","1976","tonnes","4335","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1977","1977","tonnes","3748","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1978","1978","tonnes","8223","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1979","1979","tonnes","1963","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1980","1980","tonnes","10466","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1981","1981","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1982","1982","tonnes","938","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1983","1983","tonnes","598","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1984","1984","tonnes","3","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1985","1985","tonnes","105","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1986","1986","tonnes","9","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1987","1987","tonnes","6311","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1988","1988","tonnes","5323","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1989","1989","tonnes","5901","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1990","1990","tonnes","2800","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1991","1991","tonnes","700","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1992","1992","tonnes","500","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1993","1993","tonnes","1200","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1994","1994","tonnes","1000","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1995","1995","tonnes","51","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1996","1996","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1997","1997","tonnes","126","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1998","1998","tonnes","45","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","1999","1999","tonnes","158","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","2000","2000","tonnes","25","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","2002","2002","tonnes","500","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","2003","2003","tonnes","2800","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","2004","2004","tonnes","10600","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","2005","2005","tonnes","11200","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","2006","2006","tonnes","16000","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","289","Sesame seed","2007","2007","tonnes","8500","*","Unofficial figure"
