Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1036","Offals, pigs, edible","2015","2015","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1036","Offals, pigs, edible","2013","2013","1000 US$","34","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1036","Offals, pigs, edible","2015","2015","1000 US$","13","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1274","Oil, boiled etc","2013","2013","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1274","Oil, boiled etc","2013","2013","1000 US$","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","252","Oil, coconut (copra)","2007","2007","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","252","Oil, coconut (copra)","2007","2007","1000 US$","8","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","753","Oil, essential nes","2008","2008","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","753","Oil, essential nes","2010","2010","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","753","Oil, essential nes","2008","2008","1000 US$","18","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","753","Oil, essential nes","2010","2010","1000 US$","25","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","753","Oil, essential nes","2005","2005","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","753","Oil, essential nes","2006","2006","tonnes","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","753","Oil, essential nes","2013","2013","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","753","Oil, essential nes","2014","2014","tonnes","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","753","Oil, essential nes","2015","2015","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","753","Oil, essential nes","2005","2005","1000 US$","16","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","753","Oil, essential nes","2006","2006","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","753","Oil, essential nes","2013","2013","1000 US$","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","753","Oil, essential nes","2014","2014","1000 US$","12","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","753","Oil, essential nes","2015","2015","1000 US$","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","60","Oil, maize","1989","1989","tonnes","20","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","60","Oil, maize","2005","2005","tonnes","1994","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","60","Oil, maize","2014","2014","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","60","Oil, maize","1989","1989","1000 US$","35","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","60","Oil, maize","2005","2005","1000 US$","1844","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","60","Oil, maize","2014","2014","1000 US$","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","261","Oil, olive, virgin","2005","2005","tonnes","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","261","Oil, olive, virgin","2014","2014","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","261","Oil, olive, virgin","2015","2015","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","261","Oil, olive, virgin","2005","2005","1000 US$","8","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","261","Oil, olive, virgin","2014","2014","1000 US$","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","261","Oil, olive, virgin","2015","2015","1000 US$","12","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","237","Oil, soybean","2003","2003","tonnes","4196","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","237","Oil, soybean","2005","2005","tonnes","2500","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","237","Oil, soybean","2006","2006","tonnes","13021","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","237","Oil, soybean","2007","2007","tonnes","9603","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","237","Oil, soybean","2008","2008","tonnes","8282","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","237","Oil, soybean","2009","2009","tonnes","6587","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","237","Oil, soybean","2010","2010","tonnes","11494","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","237","Oil, soybean","2011","2011","tonnes","4999","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","237","Oil, soybean","2012","2012","tonnes","1640","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","237","Oil, soybean","2003","2003","1000 US$","3837","","Official data"
